Talento_TI_20250919[CONVENIO];Talento_TI_20250919[CONVOCATORIA];Talento_TI_20250919[ANIO];Talento_TI_20250919[CODIGO DEPARTAMENTO];Talento_TI_20250919[DEPARTAMENTO DE RESIDENCIA];Talento_TI_20250919[CODIGO DEL MUNICIPIO];Talento_TI_20250919[CIUDAD DE RESIDENCIA];Talento_TI_20250919[ESTRATO];Talento_TI_20250919[GENERO];Talento_TI_20250919[NIVEL DE PROGRAMA];Talento_TI_20250919[CODIGO DEPARTAMENTO IE];Talento_TI_20250919[DEPARTAMENTO IE];Talento_TI_20250919[CODIGO CIUDAD IE];Talento_TI_20250919[CIUDAD IE];Talento_TI_20250919[NOMBRE IE];Talento_TI_20250919[CODIGO IE];Talento_TI_20250919[PROGRAMA ACADEMICO];Talento_TI_20250919[TIPO PROGRAMA];Talento_TI_20250919[MONTO COMPROMETIDO];Talento_TI_20250919[MODALIDAD PROGRAMA];Talento_TI_20250919[META];Talento_TI_20250919[FECHA ACTUALIZACION];Talento_TI_20250919[CODIGO MUNICIPIO RESIDENCIA];Talento_TI_20250919[CODIGO MUNICIPIO IE];Talento_TI_20250919[FECHA VIGENCIA];Talento_TI_20250919[INDICE];Talento_TI_20250919[MES DE CONVOCATORIA];Talento_TI_20250919[MES DE VIGENCIA];Talento_TI_20250919[MONTO PER CAPITA];Talento_TI_20250919[Z SCORE DEL MONTO COMPROMETIDO];Talento_TI_20250919[Z SCORE DEL MONTO PER CAPITA];Talento_TI_20250919[RANKING POR MONTO COMPROMETIDO];Talento_TI_20250919[RANKING POR MONTO PER CAPITA]
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;3;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;6056;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;3;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;6057;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;3;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;6058;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;3;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;6059;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;3;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;6060;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;3;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;6061;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;3;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;6062;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;3;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;6063;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;3;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;6064;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;3;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;6065;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;3;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;6072;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;3;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;6546;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;4;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;6579;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;4;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;6580;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;4;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;6581;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;4;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;6582;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;4;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;6583;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;4;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;6584;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;4;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;6606;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;4;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;6608;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;4;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;6629;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;4;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;6635;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;4;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;6636;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;4;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;6637;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;4;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;6646;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;5;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;6825;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;3;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;8989;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;3;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;8990;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;3;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;9011;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;3;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;9012;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;3;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;9028;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;1;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;10025;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;1;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;10035;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;1;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;10036;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;1;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;10037;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;2;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;13393;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;2;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;13395;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;2;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;13396;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;2;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;13397;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;4;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;14560;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;4;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;14589;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;4;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;14687;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;4;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;14783;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;4;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;14810;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;4;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;Software Ingeneering on time S.A.S. (SEONTI);900432652-0;SCRUM MASTER CERTIFIED (ESMC);TI;1150000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;14811;1;12;11.057.692.307.692.300;-0.2056941771342173;-0.18141837626729534;2786;2787
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;2;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;BD GUIDANCE SAS;900068170-1;WORKSHOP DE CERTIFICACION EN NEGOCIACION EN LA INDUSTRIA DE TECNOLOGIAS DE INFORMACION;TI;5000000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;3983;1;12;4.807.692.307.692.300;0.1681897309761786;0.13752666248476272;1750;1752
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;2;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;BD GUIDANCE SAS;900068170-1;WORKSHOP DE CERTIFICACION EN NEGOCIACION EN LA INDUSTRIA DE TECNOLOGIAS DE INFORMACION;TI;5000000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;3984;1;12;4.807.692.307.692.300;0.1681897309761786;0.13752666248476272;1750;1752
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;2;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;BD GUIDANCE SAS;900068170-1;WORKSHOP DE CERTIFICACION EN NEGOCIACION EN LA INDUSTRIA DE TECNOLOGIAS DE INFORMACION;TI;5000000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;3985;1;12;4.807.692.307.692.300;0.1681897309761786;0.13752666248476272;1750;1752
FONDO 432;Thu, 01 Jan 2015 00:00:00;2015;11;BOGOTA;11001;BOGOTA, D.C.;2;F;TECNICO INFORMAL;0;PENDIENTE CLASIFICAR;0;PENDIENTE CLASIFICAR;BD GUIDANCE SAS;900068170-1;WORKSHOP DE CERTIFICACION EN NEGOCIACION EN LA INDUSTRIA DE TECNOLOGIAS DE INFORMACION;TI;5000000;PRESENCIAL;10400;Thu, 31 Dec 2015 00:00:00;11001;0;Thu, 31 Dec 2015 00:00:00;3990;1;12;4.807.692.307.692.300;0.1681897309761786;0.13752666248476272;1750;1752
